id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1337_neg_ms2_spectra_FT07436	C16H17N6O8PS	[M - H]-	Carbohydrates	0.7462671995162964	Nucleosides	0.7928904294967651	Purine nucleos(t)ides	0.8355749249458313	3',5'-cyclic purine nucleotides	0.8512423634529114	3',5'-cyclic purine nucleotides	0.8512423634529114	Cyclic purine nucleotides	0.8937376141548157	Purine nucleotides	0.8048070073127747	Nucleosides, nucleotides, and analogues	0.9773783683776855	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Sulfenyl compounds; Organic 1,3-dipolar compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
1208_neg_ms2_spectra_FT06571	C12H11IO6	[M + Br]-	Shikimates and Phenylpropanoids	0.5637950897216797	Phenolic acids (C6-C1)	0.34907782077789307	Simple phenolic acids	0.3233972489833832	Phenols	0.6498182415962219					Phenols	0.6498182415962219	Benzenoids	0.9474823474884033	Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl iodides; Organoiodides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1052_neg_ms2_spectra_FT05636	C16H20N6O6	[M + Cl]-	Carbohydrates	0.656015157699585	Nucleosides	0.6878529787063599	Purine nucleos(t)ides	0.6840983033180237	Purine nucleosides	0.5360912680625916					Purine nucleosides	0.5360912680625916	Nucleosides, nucleotides, and analogues	0.7745314240455627	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Purine nucleosides; Ureas; Purinones; Diazines; Pentoses; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1641_neg_ms2_spectra_FT10034	C29H30F3N5O2	[M + Cl]-	Alkaloids	0.7615211606025696	Nicotinic acid alkaloids	0.6182802319526672	Pyridine alkaloids	0.6228078603744507	Amino acids and derivatives	0.8016860485076904	Amino acids and derivatives	0.8016860485076904	Amino acids, peptides, and analogues	0.8016380071640015	Carboxylic acids and derivatives	0.9376850128173828	Organic acids and derivatives	0.99591064453125	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyridines and derivatives; Benzoic acids and derivatives; Benzamides; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Anilides; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Alkyl fluorides; Toluenes; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Alkyl halides; N-alkylpiperazines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Chemical entities
1182_neg_ms2_spectra_FT06422	C15H12Br2N4O3	[M - H]-	Alkaloids	0.6821882128715515	Histidine alkaloids	0.20333009958267212	Imidazole alkaloids	0.26846715807914734	6-oxopurines	0.7366661429405212	Purinones	0.6267987489700317	Purines and purine derivatives	0.6647241115570068	Imidazopyrimidines	0.6327382922172546	Organoheterocyclic compounds	0.998456597328186	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Imidazoles; Hydrazines and derivatives; Hydrazones; Lactams; Purines and purine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Aryl bromides; Bromobenzenes; Diazines; 6-oxopurines; Organobromides; Imidazopyrimidines; Benzene and substituted derivatives; Benzenoids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1304_neg_ms2_spectra_FT07214	C21H35N9O4	[M - H]-	Amino acids and Peptides	0.8158800005912781	Small peptides	0.7269300222396851	Tripeptides	0.6665531396865845	Oligopeptides	0.5447896718978882	Peptides	0.9359089136123657	Amino acids, peptides, and analogues	0.9993937015533447	Carboxylic acids and derivatives	0.9995889067649841	Organic acids and derivatives	0.9999833106994629	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1115_neg_ms2_spectra_FT06020	C21H24BN3O5S	[M - H]-	Alkaloids	0.19966387748718262	Monoterpenoids	0.08873271197080612	Pinane monoterpenoids	0.34454113245010376	Amino acids and derivatives	0.5676513910293579	Amino acids and derivatives	0.5676513910293579	Amino acids, peptides, and analogues	0.5587058663368225	Carboxylic acids and derivatives	0.6247319579124451	Organic acids and derivatives	0.9863967299461365	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; Boronic acid esters; Organometalloid compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1732_neg_ms2_spectra_FT11051	C28H30O16	[M - H]-	Shikimates and Phenylpropanoids	0.754688560962677	Flavonoids	0.5764679312705994	Isoflavones	0.5894931554794312	Flavonoid O-glycosides	0.542245090007782	Flavonoid O-glycosides	0.542245090007782	Flavonoid glycosides	0.6190018653869629	Flavonoids	0.6089666485786438	Phenylpropanoids and polyketides	0.967631995677948	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Isoflavones; Isoflavonoid O-glycosides; Flavonoid glycosides; Carboxylic acid esters; Monosaccharides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated flavonoids; Isoflav-2-enes; Hydroxyflavonoids; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
1462_neg_ms2_spectra_FT08356	C13H17N5O13P2	[M - H]-	Carbohydrates	0.903119683265686	Nucleosides	0.8656339645385742	Purine nucleos(t)ides	0.8409905433654785	Purine nucleotide sugars	0.6685616374015808			Purine nucleotide sugars	0.6685616374015808	Purine nucleotides	0.9474005103111267	Nucleosides, nucleotides, and analogues	0.9948549270629883	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Aminopyrimidines and derivatives; Purine nucleotide sugars; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Purine ribonucleoside diphosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1271_neg_ms2_spectra_FT06979	C22H23FN6O5	[M - H]-	Alkaloids	0.748930037021637	Tryptophan alkaloids	0.6247745752334595	Carboline alkaloids	0.5328852534294128	Amino acids and derivatives	0.811248242855072	Amino acids and derivatives	0.811248242855072	Amino acids, peptides, and analogues	0.8102802038192749	Carboxylic acids and derivatives	0.963825523853302	Organic acids and derivatives	0.9932166934013367	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1085_neg_ms2_spectra_FT05909	C10H15N3O6S4	[M + Cl]-	Amino acids and Peptides	0.9522562623023987	Small peptides	0.9802350997924805	Aminoacids	0.8550320267677307	L-alpha-amino acids	0.5204707980155945	Amino acids and derivatives	0.999467670917511	Amino acids, peptides, and analogues	0.9995031356811523	Carboxylic acids and derivatives	0.9995782971382141	Organic acids and derivatives	0.9999735355377197	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic disulfides; Sulfenyl compounds; Organic oxides; Dialkyldisulfides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; L-cysteine-S-conjugates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1550_neg_ms2_spectra_FT09104	C21H34N4O10	[M + Cl]-	Amino acids and Peptides	0.6694920063018799	Small peptides	0.8424220681190491	Tripeptides	0.6578551530838013	Oligopeptides	0.5684031248092651	Peptides	0.9696899056434631	Amino acids, peptides, and analogues	0.9949294328689575	Carboxylic acids and derivatives	0.9992045760154724	Organic acids and derivatives	0.9999715089797974	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Aspartic acid and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1183_neg_ms2_spectra_FT06423	C15H12Br2N4O3	[M - H]-	Alkaloids	0.5378210544586182	Histidine alkaloids	0.17755676805973053	Imidazole alkaloids	0.24461546540260315	Purines and purine derivatives	0.5715345740318298			Purines and purine derivatives	0.5715345740318298	Imidazopyrimidines	0.5330989360809326	Organoheterocyclic compounds	0.9973036050796509	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Imidazoles; Hydrazines and derivatives; Hydrazones; Purines and purine derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl bromides; Bromobenzenes; Diazines; Organobromides; Imidazopyrimidines; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1147_neg_ms2_spectra_FT06245	C17H17N6O7P	[M - H]-	Carbohydrates	0.6150569915771484	Nucleosides	0.616467297077179	Purine nucleos(t)ides	0.6683914661407471	3',5'-cyclic purine nucleotides	0.9237083196640015	3',5'-cyclic purine nucleotides	0.9237083196640015	Cyclic purine nucleotides	0.9867608547210693	Purine nucleotides	0.9496839046478271	Nucleosides, nucleotides, and analogues	0.9552170038223267	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Azoles; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; Purine nucleotides; Organic oxoazanium compounds; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
1432_neg_ms2_spectra_FT08092	C21H27F3N4O5S	[M - H]-	Alkaloids	0.6798893213272095	Nicotinic acid alkaloids	0.1985139697790146	Pyridine alkaloids	0.21384990215301514	Benzenesulfonamides	0.6743715405464172			Benzenesulfonamides	0.6743715405464172	Benzene and substituted derivatives	0.913250744342804	Benzenoids	0.9971531629562378	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Sulfonyls; Diazines; Organofluorides; Organosulfonamides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Alkyl halides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1399_neg_ms2_spectra_FT07885	C23H18N4O5S	[M + Cl]-	Alkaloids	0.6050138473510742	Nicotinic acid alkaloids	0.4156883656978607	Pyridine alkaloids	0.41660767793655396	Benzenesulfonyl compounds	0.5077062845230103			Benzenesulfonyl compounds	0.5077062845230103	Benzene and substituted derivatives	0.8841667175292969	Benzenoids	0.9997988343238831	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1581_neg_ms2_spectra_FT09430	C19H34O18	[M - H]-	Carbohydrates	0.9697591662406921	Saccharides	0.977799117565155	Disaccharides	0.9392423033714294	Oligosaccharides	0.9091488122940063	Oligosaccharides	0.9091488122940063	Carbohydrates and carbohydrate conjugates	0.9999951124191284	Organooxygen compounds	0.9999972581863403	Organic oxygen compounds	0.9999716281890869	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1338_neg_ms2_spectra_FT07437	C19H28O12	[M + Cl]-	Terpenoids	0.8307849764823914	Monoterpenoids	0.759745717048645	Iridoids monoterpenoids	0.6723173260688782	Terpene glycosides	0.533130943775177			Terpene glycosides	0.533130943775177	Prenol lipids	0.7644649147987366	Lipids and lipid-like molecules	0.657372236251831	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Trichothecenes; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1642_neg_ms2_spectra_FT10035	C22H32N7O7P	[M + Cl]-	Carbohydrates	0.5674034953117371	Nucleosides	0.5495902299880981	Purine nucleos(t)ides	0.5980249643325806	Alpha amino acids and derivatives	0.7330774068832397	Amino acids and derivatives	0.9102449417114258	Amino acids, peptides, and analogues	0.9118222594261169	Carboxylic acids and derivatives	0.9713819622993469	Organic acids and derivatives	0.9987357258796692	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1490_neg_ms2_spectra_FT08616	C23H28Cl2N6O4	[M - H]-	Alkaloids	0.6426298022270203	Ornithine alkaloids	0.3208816349506378	Polyamines	0.23368532955646515	Amino acids and derivatives	0.5252499580383301	Amino acids and derivatives	0.5252499580383301	Amino acids, peptides, and analogues	0.5376173257827759	Carboxylic acids and derivatives	0.6971837878227234	Organic acids and derivatives	0.9308350086212158	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Imidazolines; Alkyl aryl ethers; Anisoles; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Ureas; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Organochlorides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Piperazine carboxamides; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Dichlorobenzenes; Aryl halides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1611_neg_ms2_spectra_FT09736	C22H20F6N6O3S	[M - H]-	Alkaloids	0.8834774494171143	Pseudoalkaloids	0.5987951755523682	Purine alkaloids	0.2026483714580536	N-phenylureas	0.5133140683174133			N-phenylureas	0.5133140683174133	Benzene and substituted derivatives	0.9981734752655029	Benzenoids	0.9997299313545227	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Alkyl fluorides; Sulfonyls; Diazines; Organofluorides; Carbonyl compounds; N-phenylureas; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Alkyl halides; Aminosulfonyl compounds; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Halomethanes; Trihalomethanes; Organic sulfonic acids and derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1209_neg_ms2_spectra_FT06582	C21H16ClFN4O5	[M - H]-	Alkaloids	0.7373419404029846	Tryptophan alkaloids	0.5880635976791382	Carboline alkaloids	0.24786651134490967	1,4-benzodiazepines	0.5926949977874756			1,4-benzodiazepines	0.5926949977874756	Benzodiazepines	0.43389737606048584	Organoheterocyclic compounds	0.9995143413543701	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Organochlorides; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; 1,4-benzodiazepines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1674_neg_ms2_spectra_FT10447	C28H44O11	[M + Cl]-	Terpenoids	0.7782450318336487	Meroterpenoids	0.7511507868766785	Tetraketide meroterpenoids	0.8343287110328674	Hydroxysteroids	0.5947699546813965			Hydroxysteroids	0.5947699546813965	Steroids and steroid derivatives	0.5960976481437683	Lipids and lipid-like molecules	0.9067818522453308	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Pyrans; Ketones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carbocyclic fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Naphthopyrans; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Benzenoids; Methyl esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1240_neg_ms2_spectra_FT06743	C22H22O11	[M - H]-	Shikimates and Phenylpropanoids	0.8707994818687439	Flavonoids	0.7685238122940063	Flavones	0.837107241153717	Flavonoid-7-O-glycosides	0.7500367164611816	Flavonoid O-glycosides	0.9379322528839111	Flavonoid glycosides	0.9207185506820679	Flavonoids	0.9386208057403564	Phenylpropanoids and polyketides	0.9812085628509521	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 6-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
